"Date and Time Run 1","Time (s) Run 1","Force Beam 1 (N) Run 1","Force Beam 2 (N) Run 1","Force Beam 3 (N) Run 1","Force Beam 4 (N) Run 1","Vertical Force (N) Run 1","Date and Time Run 2","Time (s) Run 2","Force Beam 1 (N) Run 2","Force Beam 2 (N) Run 2","Force Beam 3 (N) Run 2","Force Beam 4 (N) Run 2","Vertical Force (N) Run 2"
11/01/2022 08:48:37 am,1.380,25.57,54.92,-4.78,52.85,128.56,11/01/2022 08:50:52 am,1.380,-4.18,41.89,14.50,66.09,118.30
11/01/2022 08:48:37 am,1.385,26.29,55.50,-4.78,52.16,129.18,11/01/2022 08:50:52 am,1.385,-4.68,43.09,12.56,66.11,117.09
11/01/2022 08:48:37 am,1.390,26.27,56.53,-4.83,52.70,130.66,11/01/2022 08:50:52 am,1.390,-4.10,38.61,15.01,60.96,110.48
11/01/2022 08:48:37 am,1.395,26.67,56.40,-4.81,52.75,131.01,11/01/2022 08:50:52 am,1.395,-4.13,31.48,16.32,57.11,100.78
11/01/2022 08:48:37 am,1.400,27.39,55.67,-4.58,51.86,130.35,11/01/2022 08:50:52 am,1.400,-4.30,30.75,14.96,55.54,96.94
11/01/2022 08:48:37 am,1.405,28.07,55.22,-4.78,51.20,129.72,11/01/2022 08:50:52 am,1.405,-4.28,28.77,13.85,54.04,92.39
11/01/2022 08:48:37 am,1.410,28.39,53.60,-4.73,50.54,127.81,11/01/2022 08:50:52 am,1.410,-4.33,26.12,14.12,48.21,84.13
11/01/2022 08:48:37 am,1.415,28.59,52.97,-4.61,49.78,126.75,11/01/2022 08:50:52 am,1.415,-4.23,24.07,13.57,46.13,79.54
11/01/2022 08:48:37 am,1.420,28.62,52.82,-4.73,48.18,124.90,11/01/2022 08:50:52 am,1.420,-4.30,21.09,13.06,43.64,73.50
11/01/2022 08:48:37 am,1.425,28.74,52.65,-4.76,47.32,123.96,11/01/2022 08:50:52 am,1.425,-4.13,19.79,12.03,41.43,69.13
11/01/2022 08:48:37 am,1.430,29.05,52.57,-4.81,46.46,123.27,11/01/2022 08:50:52 am,1.430,-4.30,18.36,11.47,37.25,62.79
11/01/2022 08:48:37 am,1.435,29.20,52.75,-4.86,45.75,122.84,11/01/2022 08:50:52 am,1.435,-4.43,17.31,10.82,35.83,59.53
11/01/2022 08:48:37 am,1.440,29.20,53.12,-4.66,44.96,122.63,11/01/2022 08:50:52 am,1.440,-4.10,16.24,10.11,34.31,56.55
11/01/2022 08:48:37 am,1.445,29.35,53.52,-4.68,43.29,121.48,11/01/2022 08:50:52 am,1.445,-4.25,15.06,9.43,33.09,53.33
11/01/2022 08:48:37 am,1.450,29.52,53.67,-4.91,42.42,120.71,11/01/2022 08:50:52 am,1.450,-4.15,14.61,8.09,31.97,50.52
11/01/2022 08:48:37 am,1.455,30.17,53.17,-4.78,41.41,119.98,11/01/2022 08:50:52 am,1.455,-4.08,14.43,7.59,30.63,48.57
11/01/2022 08:48:37 am,1.460,31.27,52.77,-4.83,40.39,119.61,11/01/2022 08:50:52 am,1.460,-4.20,14.48,7.28,30.63,48.20
11/01/2022 08:48:37 am,1.465,32.75,52.85,-4.78,41.16,121.98,11/01/2022 08:50:52 am,1.465,-4.45,14.81,6.83,30.38,47.56
11/01/2022 08:48:37 am,1.470,44.37,56.23,-4.76,37.00,132.84,11/01/2022 08:50:52 am,1.470,-4.25,15.19,6.58,30.76,48.27
11/01/2022 08:48:37 am,1.475,57.34,55.27,-4.81,39.33,147.14,11/01/2022 08:50:52 am,1.475,-4.08,15.99,6.47,30.93,49.32
11/01/2022 08:48:37 am,1.480,59.94,60.15,-4.96,38.42,153.56,11/01/2022 08:50:52 am,1.480,-4.35,17.04,6.37,33.27,52.33
11/01/2022 08:48:37 am,1.485,64.87,60.13,-4.91,37.93,158.03,11/01/2022 08:50:52 am,1.485,-4.23,18.61,6.25,35.12,55.76
11/01/2022 08:48:37 am,1.490,66.95,60.08,-4.86,34.79,156.97,11/01/2022 08:50:52 am,1.490,-4.23,22.32,6.12,37.53,61.74
11/01/2022 08:48:37 am,1.495,64.90,59.83,-4.91,33.34,153.17,11/01/2022 08:50:52 am,1.495,-4.48,25.19,5.46,40.07,66.25
11/01/2022 08:48:37 am,1.500,62.59,57.45,-4.99,31.64,146.71,11/01/2022 08:50:52 am,1.500,-4.10,29.15,4.96,47.32,77.33
11/01/2022 08:48:37 am,1.505,59.46,56.13,-4.73,30.38,141.24,11/01/2022 08:50:52 am,1.505,-3.93,33.15,3.82,50.29,83.34
11/01/2022 08:48:37 am,1.510,56.46,55.20,-4.71,29.39,136.35,11/01/2022 08:50:52 am,1.510,-3.70,36.38,2.56,54.04,89.29
11/01/2022 08:48:37 am,1.515,54.18,54.25,-4.81,28.35,131.98,11/01/2022 08:50:52 am,1.515,-3.60,72.74,-0.21,65.66,134.59
11/01/2022 08:48:37 am,1.520,51.23,53.47,-4.78,27.92,127.84,11/01/2022 08:50:52 am,1.520,-2.07,87.21,-6.20,80.16,159.11
11/01/2022 08:48:37 am,1.525,50.30,52.62,-4.71,27.64,125.86,11/01/2022 08:50:52 am,1.525,14.07,124.34,0.47,80.19,219.08
11/01/2022 08:48:37 am,1.530,49.98,52.27,-4.61,27.61,125.26,11/01/2022 08:50:52 am,1.530,108.06,53.20,-2.13,56.37,215.51
11/01/2022 08:48:37 am,1.535,49.53,51.80,-4.68,27.56,124.21,11/01/2022 08:50:52 am,1.535,42.59,157.35,-6.95,117.27,310.27
11/01/2022 08:48:37 am,1.540,48.47,51.17,-4.96,27.71,122.40,11/01/2022 08:50:52 am,1.540,55.88,112.91,-3.95,113.34,278.19
11/01/2022 08:48:37 am,1.545,47.62,50.77,-4.78,28.14,121.76,11/01/2022 08:50:52 am,1.545,54.31,83.13,-3.42,78.24,212.26
11/01/2022 08:48:37 am,1.550,46.97,50.37,-4.81,28.96,121.49,11/01/2022 08:50:52 am,1.550,27.29,90.33,-5.16,96.22,208.69
11/01/2022 08:48:37 am,1.555,46.30,50.42,-4.76,29.77,121.73,11/01/2022 08:50:52 am,1.555,-0.25,86.00,-4.78,94.37,175.35
11/01/2022 08:48:37 am,1.560,46.02,50.64,-4.76,31.90,123.81,11/01/2022 08:50:52 am,1.560,-3.40,69.69,-4.63,91.20,152.86
11/01/2022 08:48:37 am,1.565,45.24,50.64,-4.76,33.27,124.40,11/01/2022 08:50:52 am,1.565,-4.63,68.26,-3.17,91.04,151.52
11/01/2022 08:48:37 am,1.570,45.07,51.15,-4.93,34.51,125.80,11/01/2022 08:50:52 am,1.570,-4.60,65.78,1.63,88.05,150.87
11/01/2022 08:48:37 am,1.575,44.39,51.22,-4.81,36.46,127.27,11/01/2022 08:50:52 am,1.575,-2.58,58.70,19.50,75.90,151.54
11/01/2022 08:48:37 am,1.580,43.87,51.52,-4.76,38.52,129.15,11/01/2022 08:50:52 am,1.580,-2.48,39.63,35.28,60.91,133.35
11/01/2022 08:48:37 am,1.585,43.22,52.05,-4.78,44.02,134.51,11/01/2022 08:50:52 am,1.585,-4.33,58.53,19.12,73.06,146.39
11/01/2022 08:48:37 am,1.590,40.66,52.90,-4.71,47.37,136.23,11/01/2022 08:50:52 am,1.590,-4.95,56.93,4.28,85.34,141.60
11/01/2022 08:48:37 am,1.595,38.61,55.00,-4.81,51.07,139.88,11/01/2022 08:50:52 am,1.595,-4.80,48.07,5.74,69.49,118.50
11/01/2022 08:48:37 am,1.600,36.38,56.10,-4.81,54.60,142.28,11/01/2022 08:50:52 am,1.600,-4.00,43.01,11.70,62.87,113.58
11/01/2022 08:48:37 am,1.605,34.63,61.41,-4.15,64.13,156.02,11/01/2022 08:50:52 am,1.605,-3.88,33.00,16.50,56.20,101.82
11/01/2022 08:48:37 am,1.610,15.48,77.50,-4.76,80.54,168.77,11/01/2022 08:50:52 am,1.610,-4.28,33.63,9.96,54.78,94.09
11/01/2022 08:48:37 am,1.615,7.69,89.46,-5.04,90.71,182.84,11/01/2022 08:50:52 am,1.615,-4.55,32.73,8.65,53.00,89.82
11/01/2022 08:48:37 am,1.620,4.63,82.33,-5.11,90.03,171.89,11/01/2022 08:50:52 am,1.620,-4.45,29.20,10.19,49.09,84.03
11/01/2022 08:48:37 am,1.625,2.71,82.98,-4.53,90.16,171.32,11/01/2022 08:50:52 am,1.625,-4.13,25.87,11.30,45.21,78.26
11/01/2022 08:48:37 am,1.630,-0.15,81.53,-4.68,91.45,168.15,11/01/2022 08:50:52 am,1.630,-4.18,22.14,10.77,43.21,71.94
11/01/2022 08:48:37 am,1.635,-3.60,74.79,-4.76,88.23,154.67,11/01/2022 08:50:52 am,1.635,-4.13,21.29,9.38,41.76,68.31
11/01/2022 08:48:37 am,1.640,-4.33,72.64,-4.23,88.38,152.47,11/01/2022 08:50:52 am,1.640,-4.20,19.56,9.18,38.16,62.70
11/01/2022 08:48:37 am,1.645,-4.45,70.36,-3.98,86.91,148.85,11/01/2022 08:50:52 am,1.645,-4.20,18.19,8.97,36.39,59.35
11/01/2022 08:48:37 am,1.650,-4.53,69.04,-2.92,83.23,144.83,11/01/2022 08:50:52 am,1.650,-4.28,16.11,8.65,34.66,55.14
11/01/2022 08:48:37 am,1.655,-4.33,67.54,-0.92,80.57,142.86,11/01/2022 08:50:52 am,1.655,-4.28,15.21,7.79,33.29,52.02
11/01/2022 08:48:37 am,1.660,-4.10,64.33,4.28,75.27,139.78,11/01/2022 08:50:52 am,1.660,-4.13,14.51,7.08,31.87,49.34
11/01/2022 08:48:37 am,1.665,-3.63,54.10,11.19,67.96,129.64,11/01/2022 08:50:52 am,1.665,-4.35,13.66,6.50,29.74,45.55
11/01/2022 08:48:37 am,1.670,-3.63,51.25,13.42,61.52,122.56,11/01/2022 08:50:52 am,1.670,-4.28,13.43,6.05,29.39,44.59
11/01/2022 08:48:37 am,1.675,-4.30,53.15,8.77,61.90,119.52,11/01/2022 08:50:52 am,1.675,-4.38,14.01,5.64,29.46,44.74
11/01/2022 08:48:37 am,1.680,-4.48,51.07,6.80,56.68,110.08,11/01/2022 08:50:52 am,1.680,-4.35,14.48,4.93,29.87,44.94
11/01/2022 08:48:37 am,1.685,-4.38,41.94,8.72,51.28,97.56,11/01/2022 08:50:52 am,1.685,-4.28,15.56,4.61,31.59,47.49
11/01/2022 08:48:37 am,1.690,-4.28,37.33,12.56,44.83,90.45,11/01/2022 08:50:52 am,1.690,-4.18,16.74,4.66,33.37,50.59
11/01/2022 08:48:37 am,1.695,-4.18,35.18,12.53,39.81,83.35,11/01/2022 08:50:52 am,1.695,-4.10,18.56,5.34,35.35,55.15
11/01/2022 08:48:37 am,1.700,-4.30,34.80,11.98,35.02,77.50,11/01/2022 08:50:52 am,1.700,-4.20,23.19,5.11,37.76,61.86
11/01/2022 08:48:37 am,1.705,-4.28,33.80,12.91,31.92,74.36,11/01/2022 08:50:52 am,1.705,-4.08,26.77,4.56,40.70,67.95
11/01/2022 08:48:37 am,1.710,-4.45,30.10,14.05,29.36,69.06,11/01/2022 08:50:52 am,1.710,-4.25,30.02,3.57,46.41,75.75
11/01/2022 08:48:37 am,1.715,-4.20,29.40,16.34,28.22,69.76,11/01/2022 08:50:52 am,1.715,-4.13,33.50,2.66,50.31,82.35
11/01/2022 08:48:37 am,1.720,-4.30,29.47,16.60,28.70,70.47,11/01/2022 08:50:52 am,1.720,-2.25,81.07,1.10,58.15,138.08
11/01/2022 08:48:37 am,1.725,-4.43,29.50,16.17,28.91,70.15,11/01/2022 08:50:52 am,1.725,-3.40,107.28,-6.17,93.38,191.09
11/01/2022 08:48:37 am,1.730,-4.23,29.17,16.37,29.16,70.48,11/01/2022 08:50:52 am,1.730,5.61,144.49,-1.33,95.15,243.94
11/01/2022 08:48:37 am,1.735,-4.08,29.50,16.55,30.91,72.88,11/01/2022 08:50:52 am,1.735,93.04,73.04,-2.23,63.04,226.90
11/01/2022 08:48:37 am,1.740,-3.95,31.30,13.16,34.76,75.28,11/01/2022 08:50:52 am,1.740,25.26,147.46,-6.88,127.92,293.79
11/01/2022 08:48:37 am,1.745,-4.45,34.18,11.02,46.74,87.48,11/01/2022 08:50:52 am,1.745,29.57,111.03,-6.40,115.90,250.11
11/01/2022 08:48:37 am,1.750,-2.20,38.86,8.49,53.81,98.97,11/01/2022 08:50:52 am,1.750,23.76,81.30,-3.95,92.52,193.64
11/01/2022 08:48:37 am,1.755,-3.65,79.27,1.07,80.59,157.30,11/01/2022 08:50:52 am,1.755,9.44,85.10,-4.53,103.22,193.24
11/01/2022 08:48:37 am,1.760,-1.90,93.91,-6.63,83.41,168.80,11/01/2022 08:50:52 am,1.760,-4.40,82.73,-4.43,101.19,175.09
11/01/2022 08:48:37 am,1.765,160.79,61.13,-0.62,20.59,241.90,11/01/2022 08:50:52 am,1.765,-4.55,67.81,-3.09,95.76,155.94
11/01/2022 08:48:37 am,1.770,51.30,27.07,-2.08,60.38,136.68,11/01/2022 08:50:52 am,1.770,-4.13,62.33,19.40,91.93,169.54
11/01/2022 08:48:37 am,1.775,43.89,77.92,-7.33,93.23,207.72,11/01/2022 08:50:52 am,1.775,-2.43,47.64,34.90,80.26,160.39
11/01/2022 08:48:37 am,1.780,48.15,56.70,-5.77,74.33,173.42,11/01/2022 08:50:52 am,1.780,-2.65,42.46,18.82,76.66,135.30
11/01/2022 08:48:37 am,1.785,49.75,49.47,-4.18,48.41,143.46,11/01/2022 08:50:52 am,1.785,-5.00,60.30,8.27,87.39,150.97
11/01/2022 08:48:37 am,1.790,28.22,64.93,-5.34,68.27,156.09,11/01/2022 08:50:52 am,1.790,-4.85,50.04,4.20,78.19,127.58
11/01/2022 08:48:37 am,1.795,11.17,66.59,-5.16,62.69,135.29,11/01/2022 08:50:52 am,1.795,-4.40,44.76,11.37,71.21,122.95
11/01/2022 08:48:37 am,1.800,11.22,56.48,-4.73,59.32,122.28,11/01/2022 08:50:52 am,1.800,-4.08,39.73,15.79,58.58,110.03
11/01/2022 08:48:37 am,1.805,7.46,58.03,-4.78,57.24,117.95,11/01/2022 08:50:52 am,1.805,-4.40,35.98,14.00,56.91,102.49
11/01/2022 08:48:37 am,1.810,3.63,58.95,-5.06,59.34,116.87,11/01/2022 08:50:52 am,1.810,-4.45,36.61,10.49,58.02,100.67
11/01/2022 08:48:37 am,1.815,1.41,57.50,-4.66,57.72,111.97,11/01/2022 08:50:52 am,1.815,-4.33,32.50,10.13,55.18,93.49
11/01/2022 08:48:37 am,1.820,-0.05,56.83,-4.86,56.88,108.81,11/01/2022 08:50:52 am,1.820,-4.18,29.15,12.96,50.82,88.76
11/01/2022 08:48:37 am,1.825,-0.65,55.32,-4.71,55.41,105.38,11/01/2022 08:50:52 am,1.825,-4.28,27.32,11.95,46.84,81.84
11/01/2022 08:48:37 am,1.830,-0.90,56.03,-4.86,56.02,106.29,11/01/2022 08:50:52 am,1.830,-4.20,26.72,11.42,45.49,79.44
11/01/2022 08:48:37 am,1.835,-1.15,56.15,-4.81,55.69,105.89,11/01/2022 08:50:52 am,1.835,-4.25,23.42,11.30,43.49,73.95
11/01/2022 08:48:37 am,1.840,0.63,57.00,-4.88,55.11,107.86,11/01/2022 08:50:52 am,1.840,-4.18,21.69,11.04,41.33,69.89
11/01/2022 08:48:37 am,1.845,2.18,56.63,-4.78,54.29,108.32,11/01/2022 08:50:52 am,1.845,-4.00,20.19,11.12,39.25,66.56
11/01/2022 08:48:37 am,1.850,3.01,57.78,-4.88,53.84,109.74,11/01/2022 08:50:52 am,1.850,-4.25,19.06,10.77,35.73,61.31
11/01/2022 08:48:37 am,1.855,4.28,59.23,-4.76,52.42,111.18,11/01/2022 08:50:52 am,1.855,-4.10,18.19,10.46,33.72,58.28
11/01/2022 08:48:37 am,1.860,5.49,60.60,-4.78,51.35,112.66,11/01/2022 08:50:52 am,1.860,-4.38,15.56,10.16,31.57,52.91
11/01/2022 08:48:37 am,1.865,12.32,63.31,-4.76,51.05,121.92,11/01/2022 08:50:52 am,1.865,-4.08,14.23,9.15,29.34,48.65
11/01/2022 08:48:37 am,1.870,21.06,90.48,-4.96,58.50,165.09,11/01/2022 08:50:52 am,1.870,-4.23,13.41,8.49,26.04,43.72
11/01/2022 08:48:37 am,1.875,34.48,109.40,-4.76,54.32,193.45,11/01/2022 08:50:52 am,1.875,-4.20,12.78,7.84,24.80,41.22
